"id_", "type_", "distanceTravelled__type_", "distanceTravelled__value_", "beam__type_", "beam__value_", "callSign__type_", "callSign__value_", "courseOverGround__type_", "courseOverGround__value_", "destination__type_", "destination__value_", "draught__type_", "draught__value_", "dwt__type_", "dwt__value_", "eta__type_", "eta__value__@type_", "eta__value__@value_", "flagCode__type_", "flagCode__value_", "gt__type_", "gt__value_", "heading__type_", "heading__value_", "imo__type_", "imo__value_", "latitude__type_", "latitude__value_", "loa__type_", "loa__value_", "longitude__type_", "longitude__value_", "maxSpeed__type_", "maxSpeed__value_", "mmsi__type_", "mmsi__value_", "navigationStatus__type_", "navigationStatus__value_", "portCallNumber__type_", "portCallNumber__value_", "speedOverGround__type_", "speedOverGround__value_", "vesselName__type_", "vesselName__value_", "vesselRef__type_", "vesselRef__value_", "dataProvider__type_", "dataProvider__value_", "aisTypeSummary__type_", "aisTypeSummary__value_", "averageSpeed__type_", "averageSpeed__value_", "currentPortCountry__type_", "currentPortCountry__value_", "currentPortId__type_", "currentPortId__value_", "currentPortName__type_", "currentPortName__value_", "currentPortUnlocode__type_", "currentPortUnlocode__value_", "distanceToGo__type_", "distanceToGo__value_", "distanceToPort__type_", "distanceToPort__value_", "dsrc__type_", "dsrc__value_", "etaCalculated__type_", "etaCalculated__value__@type_", "etaCalculated__value__@value_", "etaUpdatedAt__type_", "etaUpdatedAt__value__@type_", "etaUpdatedAt__value__@value_", "lastPortCountry__type_", "lastPortCountry__value_", "lastPortId__type_", "lastPortId__value_", "lastPortName__type_", "lastPortName__value_", "lastPortTime__type_", "lastPortTime__value__@type_", "lastPortTime__value__@value_", "lastPortUnlocode__type_", "lastPortUnlocode__value_", "lfore__type_", "lfore__value_", "nextPortCountry__type_", "nextPortCountry__value_", "nextPortId__type_", "nextPortId__value_", "nextPortName__type_", "nextPortName__value_", "nextPortUnlocode__type_", "nextPortUnlocode__value_", "rot__type_", "rot__value_", "shipClass__type_", "shipClass__value_", "shipCountry__type_", "shipCountry__value_", "shipType__type_", "shipType__value_", "utcSeconds__type_", "utcSeconds__value_", "vesselInPort__type_", "vesselInPort__value_", "wleft__type_", "wleft__value_", "yearBuilt__type_", "yearBuilt__value_", "typeName__type_", "typeName__value_", "market__type_", "market__value_", "@context__0_"
"urn:ngsi-ld:AisVessel:urn:mrn:eshuv:portcalls:aisvessel:mtid:11221", "AisVessel", "Property", "200", "Property", "17.2", "Property", "PDSW", "Property", "48", "Property", "MA MOH > ESHUV", "Property", "47", "Property", "4995", "Property", "DateTime", "2025-11-08T20:00:00Z", "Property", "NL", "Property", "4703", "Property", "322", "Property", "9753832", "Property", "37.104038", "Property", "108", "Property", "-6.859847", "Property", "12.3", "Property", "244994000", "Property", "1", "Property", "ESHUV202501140", "Property", "0.1", "Property", "BITUMA", "Property", "urn:mrn:eshuv:portcalls:mastervessel:id:8028", "Property", "MarineTraffic", "Property", "Tanker", "Property", "11.2", "Property", "ES", "Property", "20645", "Property", "HUELVA ANCH", "Property", "ESHUV", "Property", "0", "Property", "7.86", "Property", "TERR", "Property", "DateTime", "2025-11-08T19:54:00Z", "Property", "DateTime", "2025-11-08T19:35:00Z", "Property", "MA", "Property", "811", "Property", "MOHAMMEDIA", "Property", "DateTime", "2025-11-08T01:41:00Z", "Property", "MAMOH", "Property", "86", "Property", "ES", "Property", "1669", "Property", "HUELVA", "Property", "ESHUV", "Property", "0", "Property", "HANDYSIZE", "Property", "Netherlands", "Property", "80", "Property", "21", "Property", "True", "Property", "2", "Property", "2016", "Property", "Oil/Chemical Tanker", "Property", "WET BULK", "https://raw.githubusercontent.com/smart-data-models/dataModel.Ports/master/context.jsonld"
